ZIP,protected,not_protected,bin
13743,0.002,0.998,"(-0.001, 0.002]"
75750,0.040999999999999995,0.959,"(0.036, 0.054]"
4015,0.002,0.998,"(-0.001, 0.002]"
35049,0.157,0.843,"(0.139, 0.278]"
41168,0.02,0.98,"(0.012, 0.022]"
16254,0.003,0.997,"(0.002, 0.012]"
16345,0.013999999999999999,0.986,"(0.012, 0.022]"
64862,0.004,0.996,"(0.002, 0.012]"
97231,0.04,0.96,"(0.036, 0.054]"
76849,0.289,0.7110000000000001,"(0.278, 1.0]"
31519,0.032,0.968,"(0.022, 0.036]"
93437,0.155,0.845,"(0.139, 0.278]"
31557,0.071,0.929,"(0.054, 0.083]"
52228,0.031,0.969,"(0.022, 0.036]"
11978,0.10099999999999999,0.899,"(0.083, 0.139]"
28098,0.166,0.834,"(0.139, 0.278]"
71049,0.032,0.968,"(0.022, 0.036]"
94018,0.102,0.898,"(0.083, 0.139]"
23947,0.009000000000000001,0.991,"(0.002, 0.012]"
56097,0.028999999999999998,0.971,"(0.022, 0.036]"
70653,0.003,0.997,"(0.002, 0.012]"
72542,0.019,0.981,"(0.012, 0.022]"
36442,0.017,0.983,"(0.012, 0.022]"
45723,0.004,0.996,"(0.002, 0.012]"
86511,0.009000000000000001,0.991,"(0.002, 0.012]"
29353,0.031,0.969,"(0.022, 0.036]"
2109,0.016,0.984,"(0.012, 0.022]"
18618,0.031,0.969,"(0.022, 0.036]"
95053,0.168,0.832,"(0.139, 0.278]"
28223,0.047,0.953,"(0.036, 0.054]"
38620,0.034,0.966,"(0.022, 0.036]"
99685,0.098,0.902,"(0.083, 0.139]"
38847,0.036000000000000004,0.964,"(0.022, 0.036]"
17045,0.004,0.996,"(0.002, 0.012]"
40409,0.005,0.995,"(0.002, 0.012]"
40823,0.005,0.995,"(0.002, 0.012]"
75497,0.036000000000000004,0.964,"(0.022, 0.036]"
18635,0.015,0.985,"(0.012, 0.022]"
73541,0.03,0.97,"(0.022, 0.036]"
53076,0.024,0.976,"(0.022, 0.036]"
97026,0.645,0.355,"(0.278, 1.0]"
97734,0.299,0.7010000000000001,"(0.278, 1.0]"
66736,0.043,0.957,"(0.036, 0.054]"
93953,0.07,0.9299999999999999,"(0.054, 0.083]"
18458,0.03,0.97,"(0.022, 0.036]"
48759,0.016,0.984,"(0.012, 0.022]"
17344,0.062,0.938,"(0.054, 0.083]"
18344,0.37200000000000005,0.6279999999999999,"(0.278, 1.0]"
38581,0.066,0.9339999999999999,"(0.054, 0.083]"
99328,0.08900000000000001,0.911,"(0.083, 0.139]"
4856,0.008,0.992,"(0.002, 0.012]"
44436,0.03,0.97,"(0.022, 0.036]"
63445,0.015,0.985,"(0.012, 0.022]"
54113,0.055999999999999994,0.944,"(0.054, 0.083]"
24963,0.002,0.998,"(-0.001, 0.002]"
88435,0.684,0.31599999999999995,"(0.278, 1.0]"
24317,0.012,0.988,"(0.002, 0.012]"
39897,0.08199999999999999,0.918,"(0.054, 0.083]"
80446,0.081,0.919,"(0.054, 0.083]"
24637,0.02,0.98,"(0.012, 0.022]"
53004,0.037000000000000005,0.963,"(0.036, 0.054]"
39362,0.0,1.0,"(-0.001, 0.002]"
28905,0.008,0.992,"(0.002, 0.012]"
29162,0.026000000000000002,0.974,"(0.022, 0.036]"
72635,0.018000000000000002,0.982,"(0.012, 0.022]"
73098,0.071,0.929,"(0.054, 0.083]"
10998,0.125,0.875,"(0.083, 0.139]"
73145,0.114,0.886,"(0.083, 0.139]"
78140,0.763,0.237,"(0.278, 1.0]"
2837,0.018000000000000002,0.982,"(0.012, 0.022]"
17026,0.045,0.955,"(0.036, 0.054]"
26038,0.009000000000000001,0.991,"(0.002, 0.012]"
35579,0.0,1.0,"(-0.001, 0.002]"
37891,0.004,0.996,"(0.002, 0.012]"
17065,0.055,0.945,"(0.054, 0.083]"
54479,0.013000000000000001,0.987,"(0.012, 0.022]"
2464,0.031,0.969,"(0.022, 0.036]"
25670,0.011000000000000001,0.989,"(0.002, 0.012]"
76374,0.201,0.7989999999999999,"(0.139, 0.278]"
24528,0.023,0.977,"(0.022, 0.036]"
95247,0.052000000000000005,0.948,"(0.036, 0.054]"
14125,0.031,0.969,"(0.022, 0.036]"
78164,0.32,0.6799999999999999,"(0.278, 1.0]"
84021,0.086,0.914,"(0.083, 0.139]"
77835,0.019,0.981,"(0.012, 0.022]"
70770,0.035,0.965,"(0.022, 0.036]"
4350,0.0,1.0,"(-0.001, 0.002]"
71433,0.11900000000000001,0.881,"(0.083, 0.139]"
95328,0.799,0.20099999999999996,"(0.278, 1.0]"
13491,0.021,0.979,"(0.012, 0.022]"
2657,0.077,0.923,"(0.054, 0.083]"
18701,0.068,0.9319999999999999,"(0.054, 0.083]"
98591,0.012,0.988,"(0.002, 0.012]"
20052,0.121,0.879,"(0.083, 0.139]"
61054,0.0,1.0,"(-0.001, 0.002]"
12015,0.081,0.919,"(0.054, 0.083]"
13084,0.022000000000000002,0.978,"(0.012, 0.022]"
23841,0.07,0.9299999999999999,"(0.054, 0.083]"
99652,0.057999999999999996,0.942,"(0.054, 0.083]"
75496,0.059000000000000004,0.941,"(0.054, 0.083]"
27541,0.01,0.99,"(0.002, 0.012]"
35973,0.011000000000000001,0.989,"(0.002, 0.012]"
44304,0.065,0.935,"(0.054, 0.083]"
84642,0.048,0.952,"(0.036, 0.054]"
97053,0.083,0.917,"(0.054, 0.083]"
8750,0.017,0.983,"(0.012, 0.022]"
67063,0.035,0.965,"(0.022, 0.036]"
31606,0.055999999999999994,0.944,"(0.054, 0.083]"
73169,0.231,0.769,"(0.139, 0.278]"
30206,0.005,0.995,"(0.002, 0.012]"
81125,0.654,0.346,"(0.278, 1.0]"
43450,0.071,0.929,"(0.054, 0.083]"
76856,0.204,0.796,"(0.139, 0.278]"
61310,0.038,0.962,"(0.036, 0.054]"
86510,0.015,0.985,"(0.012, 0.022]"
32442,0.026000000000000002,0.974,"(0.022, 0.036]"
19507,0.005,0.995,"(0.002, 0.012]"
56359,0.036000000000000004,0.964,"(0.022, 0.036]"
39638,0.002,0.998,"(-0.001, 0.002]"
54107,0.003,0.997,"(0.002, 0.012]"
84056,0.08900000000000001,0.911,"(0.083, 0.139]"
28349,0.21100000000000002,0.7889999999999999,"(0.139, 0.278]"
47993,0.038,0.962,"(0.036, 0.054]"
70719,0.016,0.984,"(0.012, 0.022]"
6426,0.013999999999999999,0.986,"(0.012, 0.022]"
41006,0.019,0.981,"(0.012, 0.022]"
68767,0.005,0.995,"(0.002, 0.012]"
73093,0.07200000000000001,0.9279999999999999,"(0.054, 0.083]"
45771,0.013000000000000001,0.987,"(0.012, 0.022]"
55043,0.017,0.983,"(0.012, 0.022]"
5489,0.019,0.981,"(0.012, 0.022]"
36088,0.015,0.985,"(0.012, 0.022]"
29590,0.084,0.916,"(0.083, 0.139]"
25315,0.01,0.99,"(0.002, 0.012]"
80610,0.266,0.734,"(0.139, 0.278]"
26415,0.006,0.994,"(0.002, 0.012]"
35171,0.052000000000000005,0.948,"(0.036, 0.054]"
85377,0.013999999999999999,0.986,"(0.012, 0.022]"
80814,0.099,0.901,"(0.083, 0.139]"
83422,0.251,0.749,"(0.139, 0.278]"
5656,0.027000000000000003,0.973,"(0.022, 0.036]"
28441,0.193,0.8069999999999999,"(0.139, 0.278]"
39750,0.021,0.979,"(0.012, 0.022]"
33956,0.015,0.985,"(0.012, 0.022]"
37035,0.013000000000000001,0.987,"(0.012, 0.022]"
95461,0.222,0.778,"(0.139, 0.278]"
48829,0.042,0.958,"(0.036, 0.054]"
62016,0.015,0.985,"(0.012, 0.022]"
24095,0.013000000000000001,0.987,"(0.012, 0.022]"
44217,0.005,0.995,"(0.002, 0.012]"
8829,0.11,0.89,"(0.083, 0.139]"
30711,0.05,0.95,"(0.036, 0.054]"
54738,0.025,0.975,"(0.022, 0.036]"
37754,0.027000000000000003,0.973,"(0.022, 0.036]"
6784,0.063,0.937,"(0.054, 0.083]"
36033,0.008,0.992,"(0.002, 0.012]"
54757,0.012,0.988,"(0.002, 0.012]"
47433,0.001,0.999,"(-0.001, 0.002]"
63630,0.009000000000000001,0.991,"(0.002, 0.012]"
17536,0.0,1.0,"(-0.001, 0.002]"
53560,0.025,0.975,"(0.022, 0.036]"
11749,0.392,0.608,"(0.278, 1.0]"
39762,0.022000000000000002,0.978,"(0.012, 0.022]"
26444,0.0,1.0,"(-0.001, 0.002]"
39338,0.0,1.0,"(-0.001, 0.002]"
45813,0.061,0.9390000000000001,"(0.054, 0.083]"
49249,0.013000000000000001,0.987,"(0.012, 0.022]"
55382,0.008,0.992,"(0.002, 0.012]"
54013,0.024,0.976,"(0.022, 0.036]"
55006,0.055999999999999994,0.944,"(0.054, 0.083]"
18336,0.049,0.951,"(0.036, 0.054]"
62341,0.001,0.999,"(-0.001, 0.002]"
75446,0.115,0.885,"(0.083, 0.139]"
42647,0.0,1.0,"(-0.001, 0.002]"
76233,0.128,0.872,"(0.083, 0.139]"
98333,0.043,0.957,"(0.036, 0.054]"
50651,0.006999999999999999,0.993,"(0.002, 0.012]"
2715,0.019,0.981,"(0.012, 0.022]"
24256,0.008,0.992,"(0.002, 0.012]"
38683,0.009000000000000001,0.991,"(0.002, 0.012]"
41004,0.0,1.0,"(-0.001, 0.002]"
47359,0.02,0.98,"(0.012, 0.022]"
55349,0.01,0.99,"(0.002, 0.012]"
67135,0.085,0.915,"(0.083, 0.139]"
18426,0.066,0.9339999999999999,"(0.054, 0.083]"
15531,0.006,0.994,"(0.002, 0.012]"
27009,0.046,0.954,"(0.036, 0.054]"
22625,0.001,0.999,"(-0.001, 0.002]"
55934,0.01,0.99,"(0.002, 0.012]"
65052,0.01,0.99,"(0.002, 0.012]"
67335,0.006999999999999999,0.993,"(0.002, 0.012]"
3598,0.009000000000000001,0.991,"(0.002, 0.012]"
12865,0.019,0.981,"(0.012, 0.022]"
52175,0.051,0.949,"(0.036, 0.054]"
81428,0.065,0.935,"(0.054, 0.083]"
49111,0.09699999999999999,0.903,"(0.083, 0.139]"
85631,0.544,0.45599999999999996,"(0.278, 1.0]"
57754,0.022000000000000002,0.978,"(0.012, 0.022]"
35616,0.038,0.962,"(0.036, 0.054]"
54773,0.086,0.914,"(0.083, 0.139]"
76380,0.141,0.859,"(0.139, 0.278]"
31815,0.223,0.777,"(0.139, 0.278]"
27248,0.08199999999999999,0.918,"(0.054, 0.083]"
13655,0.001,0.999,"(-0.001, 0.002]"
15901,0.086,0.914,"(0.083, 0.139]"
21663,0.037000000000000005,0.963,"(0.036, 0.054]"
13748,0.11800000000000001,0.882,"(0.083, 0.139]"
72020,0.01,0.99,"(0.002, 0.012]"
74454,0.055999999999999994,0.944,"(0.054, 0.083]"
19529,0.006,0.994,"(0.002, 0.012]"
32227,0.127,0.873,"(0.083, 0.139]"
23944,0.11800000000000001,0.882,"(0.083, 0.139]"
35130,0.003,0.997,"(0.002, 0.012]"
11719,0.11599999999999999,0.884,"(0.083, 0.139]"
13080,0.038,0.962,"(0.036, 0.054]"
37779,0.035,0.965,"(0.022, 0.036]"
4357,0.012,0.988,"(0.002, 0.012]"
49637,0.125,0.875,"(0.083, 0.139]"
56024,0.053,0.947,"(0.036, 0.054]"
1541,0.016,0.984,"(0.012, 0.022]"
16668,0.009000000000000001,0.991,"(0.002, 0.012]"
66409,0.011000000000000001,0.989,"(0.002, 0.012]"
29018,0.0,1.0,"(-0.001, 0.002]"
79359,0.6759999999999999,0.32400000000000007,"(0.278, 1.0]"
53013,0.064,0.9359999999999999,"(0.054, 0.083]"
39063,0.004,0.996,"(0.002, 0.012]"
52327,0.008,0.992,"(0.002, 0.012]"
80466,0.062,0.938,"(0.054, 0.083]"
90089,0.188,0.812,"(0.139, 0.278]"
45652,0.0,1.0,"(-0.001, 0.002]"
4428,0.017,0.983,"(0.012, 0.022]"
29178,0.008,0.992,"(0.002, 0.012]"
49676,0.054000000000000006,0.946,"(0.036, 0.054]"
68405,0.024,0.976,"(0.022, 0.036]"
39175,0.012,0.988,"(0.002, 0.012]"
3225,0.0,1.0,"(-0.001, 0.002]"
23417,0.061,0.9390000000000001,"(0.054, 0.083]"
32744,0.031,0.969,"(0.022, 0.036]"
45653,0.0,1.0,"(-0.001, 0.002]"
62264,0.001,0.999,"(-0.001, 0.002]"
64843,0.068,0.9319999999999999,"(0.054, 0.083]"
71033,0.071,0.929,"(0.054, 0.083]"
97385,0.15,0.85,"(0.139, 0.278]"
4220,0.006,0.994,"(0.002, 0.012]"
63341,0.004,0.996,"(0.002, 0.012]"
72132,0.0,1.0,"(-0.001, 0.002]"
71067,0.034,0.966,"(0.022, 0.036]"
31328,0.001,0.999,"(-0.001, 0.002]"
71465,0.013000000000000001,0.987,"(0.012, 0.022]"
74058,0.025,0.975,"(0.022, 0.036]"
17834,0.063,0.937,"(0.054, 0.083]"
46792,0.011000000000000001,0.989,"(0.002, 0.012]"
48857,0.048,0.952,"(0.036, 0.054]"
52738,0.324,0.6759999999999999,"(0.278, 1.0]"
65486,0.006,0.994,"(0.002, 0.012]"
23950,0.055,0.945,"(0.054, 0.083]"
88231,0.522,0.478,"(0.278, 1.0]"
96143,0.40399999999999997,0.5960000000000001,"(0.278, 1.0]"
55341,0.004,0.996,"(0.002, 0.012]"
49650,0.016,0.984,"(0.012, 0.022]"
49870,0.006,0.994,"(0.002, 0.012]"
75569,0.193,0.8069999999999999,"(0.139, 0.278]"
35118,0.028999999999999998,0.971,"(0.022, 0.036]"
43522,0.10400000000000001,0.896,"(0.083, 0.139]"
64477,0.016,0.984,"(0.012, 0.022]"
76444,0.284,0.716,"(0.278, 1.0]"
16426,0.0,1.0,"(-0.001, 0.002]"
17747,0.013000000000000001,0.987,"(0.012, 0.022]"
75572,0.002,0.998,"(-0.001, 0.002]"
31650,0.301,0.6990000000000001,"(0.278, 1.0]"
76950,0.691,0.30900000000000005,"(0.278, 1.0]"
30182,0.01,0.99,"(0.002, 0.012]"
38827,0.102,0.898,"(0.083, 0.139]"
57380,0.065,0.935,"(0.054, 0.083]"
30445,0.03,0.97,"(0.022, 0.036]"
3048,0.092,0.908,"(0.083, 0.139]"
27937,0.0,1.0,"(-0.001, 0.002]"
81224,0.079,0.921,"(0.054, 0.083]"
24486,0.11,0.89,"(0.083, 0.139]"
53964,0.027999999999999997,0.972,"(0.022, 0.036]"
29112,0.018000000000000002,0.982,"(0.012, 0.022]"
61360,0.061,0.9390000000000001,"(0.054, 0.083]"
43342,0.01,0.99,"(0.002, 0.012]"
24954,0.005,0.995,"(0.002, 0.012]"
63851,0.006,0.994,"(0.002, 0.012]"
6231,0.026000000000000002,0.974,"(0.022, 0.036]"
5250,0.040999999999999995,0.959,"(0.036, 0.054]"
27883,0.278,0.722,"(0.139, 0.278]"
14062,0.034,0.966,"(0.022, 0.036]"
98631,0.10400000000000001,0.896,"(0.083, 0.139]"
49715,0.018000000000000002,0.982,"(0.012, 0.022]"
63556,0.282,0.718,"(0.278, 1.0]"
65747,0.113,0.887,"(0.083, 0.139]"
52162,0.309,0.6910000000000001,"(0.278, 1.0]"
53910,0.046,0.954,"(0.036, 0.054]"
26175,0.023,0.977,"(0.022, 0.036]"
40056,0.01,0.99,"(0.002, 0.012]"
51109,0.146,0.854,"(0.139, 0.278]"
39041,0.0,1.0,"(-0.001, 0.002]"
50525,0.175,0.825,"(0.139, 0.278]"
51040,0.023,0.977,"(0.022, 0.036]"
23086,0.035,0.965,"(0.022, 0.036]"
69357,0.20199999999999999,0.798,"(0.139, 0.278]"
73102,0.095,0.905,"(0.083, 0.139]"
35776,0.01,0.99,"(0.002, 0.012]"
37362,0.006,0.994,"(0.002, 0.012]"
43910,0.006,0.994,"(0.002, 0.012]"
55946,0.02,0.98,"(0.012, 0.022]"
73572,0.075,0.925,"(0.054, 0.083]"
14733,0.006,0.994,"(0.002, 0.012]"
22737,0.08199999999999999,0.918,"(0.054, 0.083]"
62640,0.016,0.984,"(0.012, 0.022]"
65897,0.03,0.97,"(0.022, 0.036]"
71341,0.018000000000000002,0.982,"(0.012, 0.022]"
75925,0.183,0.817,"(0.139, 0.278]"
15541,0.013999999999999999,0.986,"(0.012, 0.022]"
43046,0.008,0.992,"(0.002, 0.012]"
50638,0.006,0.994,"(0.002, 0.012]"
29384,0.012,0.988,"(0.002, 0.012]"
25130,0.0,1.0,"(-0.001, 0.002]"
55032,0.021,0.979,"(0.012, 0.022]"
2639,0.135,0.865,"(0.083, 0.139]"
54949,0.028999999999999998,0.971,"(0.022, 0.036]"
59474,0.024,0.976,"(0.022, 0.036]"
97761,0.11599999999999999,0.884,"(0.083, 0.139]"
84713,0.09,0.91,"(0.083, 0.139]"
18038,0.003,0.997,"(0.002, 0.012]"
1506,0.011000000000000001,0.989,"(0.002, 0.012]"
16115,0.011000000000000001,0.989,"(0.002, 0.012]"
53048,0.039,0.961,"(0.036, 0.054]"
30538,0.033,0.967,"(0.022, 0.036]"
94525,0.204,0.796,"(0.139, 0.278]"
38915,0.0,1.0,"(-0.001, 0.002]"
87042,0.579,0.42100000000000004,"(0.278, 1.0]"
7931,0.195,0.8049999999999999,"(0.139, 0.278]"
14738,0.02,0.98,"(0.012, 0.022]"
44609,0.011000000000000001,0.989,"(0.002, 0.012]"
76470,0.11199999999999999,0.888,"(0.083, 0.139]"
97064,0.031,0.969,"(0.022, 0.036]"
98857,0.606,0.394,"(0.278, 1.0]"
62558,0.0,1.0,"(-0.001, 0.002]"
15473,0.01,0.99,"(0.002, 0.012]"
37888,0.066,0.9339999999999999,"(0.054, 0.083]"
39146,0.0,1.0,"(-0.001, 0.002]"
43532,0.017,0.983,"(0.012, 0.022]"
49709,0.021,0.979,"(0.012, 0.022]"
49807,0.038,0.962,"(0.036, 0.054]"
58368,0.013000000000000001,0.987,"(0.012, 0.022]"
65325,0.028999999999999998,0.971,"(0.022, 0.036]"
13132,0.019,0.981,"(0.012, 0.022]"
38477,0.0,1.0,"(-0.001, 0.002]"
49655,0.019,0.981,"(0.012, 0.022]"
38738,0.004,0.996,"(0.002, 0.012]"
13408,0.04,0.96,"(0.036, 0.054]"
46504,0.036000000000000004,0.964,"(0.022, 0.036]"
27326,0.047,0.953,"(0.036, 0.054]"
27281,0.09300000000000001,0.907,"(0.083, 0.139]"
94599,0.218,0.782,"(0.139, 0.278]"
37656,0.023,0.977,"(0.022, 0.036]"
20762,0.136,0.864,"(0.083, 0.139]"
44846,0.004,0.996,"(0.002, 0.012]"
7857,0.16899999999999998,0.831,"(0.139, 0.278]"
44822,0.011000000000000001,0.989,"(0.002, 0.012]"
3584,0.009000000000000001,0.991,"(0.002, 0.012]"
4348,0.013000000000000001,0.987,"(0.012, 0.022]"
29704,0.022000000000000002,0.978,"(0.012, 0.022]"
17028,0.02,0.98,"(0.012, 0.022]"
32343,0.083,0.917,"(0.054, 0.083]"
45167,0.012,0.988,"(0.002, 0.012]"
35741,0.034,0.966,"(0.022, 0.036]"
54945,0.019,0.981,"(0.012, 0.022]"
8061,0.032,0.968,"(0.022, 0.036]"
39189,0.001,0.999,"(-0.001, 0.002]"
13354,0.01,0.99,"(0.002, 0.012]"
49117,0.098,0.902,"(0.083, 0.139]"
79521,0.276,0.724,"(0.139, 0.278]"
80758,0.203,0.7969999999999999,"(0.139, 0.278]"
44865,0.026000000000000002,0.974,"(0.022, 0.036]"
47161,0.017,0.983,"(0.012, 0.022]"
61542,0.011000000000000001,0.989,"(0.002, 0.012]"
70730,0.001,0.999,"(-0.001, 0.002]"
6751,0.033,0.967,"(0.022, 0.036]"
16406,0.006,0.994,"(0.002, 0.012]"
27708,0.077,0.923,"(0.054, 0.083]"
45623,0.021,0.979,"(0.012, 0.022]"
59935,0.026000000000000002,0.974,"(0.022, 0.036]"
95633,0.105,0.895,"(0.083, 0.139]"
35133,0.015,0.985,"(0.012, 0.022]"
76476,0.052000000000000005,0.948,"(0.036, 0.054]"
21850,0.036000000000000004,0.964,"(0.022, 0.036]"
31647,0.134,0.866,"(0.083, 0.139]"
63869,0.018000000000000002,0.982,"(0.012, 0.022]"
16038,0.002,0.998,"(-0.001, 0.002]"
49781,0.015,0.985,"(0.012, 0.022]"
35958,0.0,1.0,"(-0.001, 0.002]"
37144,0.028999999999999998,0.971,"(0.022, 0.036]"
53521,0.042,0.958,"(0.036, 0.054]"
85145,0.177,0.823,"(0.139, 0.278]"
49032,0.011000000000000001,0.989,"(0.002, 0.012]"
39216,0.011000000000000001,0.989,"(0.002, 0.012]"
59255,0.006,0.994,"(0.002, 0.012]"
21919,0.0,1.0,"(-0.001, 0.002]"
21746,0.068,0.9319999999999999,"(0.054, 0.083]"
37409,0.07200000000000001,0.9279999999999999,"(0.054, 0.083]"
47944,0.01,0.99,"(0.002, 0.012]"
70549,0.055,0.945,"(0.054, 0.083]"
95562,0.158,0.842,"(0.139, 0.278]"
55307,0.14,0.86,"(0.139, 0.278]"
94951,0.233,0.767,"(0.139, 0.278]"
14710,0.01,0.99,"(0.002, 0.012]"
38057,0.006,0.994,"(0.002, 0.012]"
23350,0.07200000000000001,0.9279999999999999,"(0.054, 0.083]"
47164,0.005,0.995,"(0.002, 0.012]"
47923,0.028999999999999998,0.971,"(0.022, 0.036]"
74764,0.035,0.965,"(0.022, 0.036]"
66763,0.013000000000000001,0.987,"(0.012, 0.022]"
73104,0.045,0.955,"(0.036, 0.054]"
96860,0.2,0.8,"(0.139, 0.278]"
35006,0.001,0.999,"(-0.001, 0.002]"
43570,0.10400000000000001,0.896,"(0.083, 0.139]"
58545,0.06,0.94,"(0.054, 0.083]"
6330,0.08,0.92,"(0.054, 0.083]"
44452,0.003,0.997,"(0.002, 0.012]"
75790,0.107,0.893,"(0.083, 0.139]"
3223,0.003,0.997,"(0.002, 0.012]"
960,0.992,0.008000000000000007,"(0.278, 1.0]"
3753,0.008,0.992,"(0.002, 0.012]"
15557,0.004,0.996,"(0.002, 0.012]"
42455,0.18899999999999997,0.811,"(0.139, 0.278]"
84340,0.052000000000000005,0.948,"(0.036, 0.054]"
65604,0.012,0.988,"(0.002, 0.012]"
60541,0.043,0.957,"(0.036, 0.054]"
54151,0.005,0.995,"(0.002, 0.012]"
66535,0.022000000000000002,0.978,"(0.012, 0.022]"
5055,0.026000000000000002,0.974,"(0.022, 0.036]"
19555,0.036000000000000004,0.964,"(0.022, 0.036]"
14757,0.022000000000000002,0.978,"(0.012, 0.022]"
32009,0.019,0.981,"(0.012, 0.022]"
44491,0.01,0.99,"(0.002, 0.012]"
63877,0.052000000000000005,0.948,"(0.036, 0.054]"
20764,0.031,0.969,"(0.022, 0.036]"
35740,0.079,0.921,"(0.054, 0.083]"
18092,0.027000000000000003,0.973,"(0.022, 0.036]"
1827,0.021,0.979,"(0.012, 0.022]"
54767,0.006999999999999999,0.993,"(0.002, 0.012]"
75058,0.19399999999999998,0.806,"(0.139, 0.278]"
4927,0.0,1.0,"(-0.001, 0.002]"
32026,0.102,0.898,"(0.083, 0.139]"
77702,0.369,0.631,"(0.278, 1.0]"
99833,0.057,0.943,"(0.054, 0.083]"
46071,0.004,0.996,"(0.002, 0.012]"
74966,0.011000000000000001,0.989,"(0.002, 0.012]"
86514,0.012,0.988,"(0.002, 0.012]"
49229,0.022000000000000002,0.978,"(0.012, 0.022]"
71749,0.037000000000000005,0.963,"(0.036, 0.054]"
31046,0.023,0.977,"(0.022, 0.036]"
45784,0.017,0.983,"(0.012, 0.022]"
17023,0.013999999999999999,0.986,"(0.012, 0.022]"
54129,0.046,0.954,"(0.036, 0.054]"
18446,0.013999999999999999,0.986,"(0.012, 0.022]"
36553,0.0,1.0,"(-0.001, 0.002]"
49746,0.008,0.992,"(0.002, 0.012]"
71064,0.016,0.984,"(0.012, 0.022]"
6063,0.03,0.97,"(0.022, 0.036]"
54414,0.026000000000000002,0.974,"(0.022, 0.036]"
22534,0.083,0.917,"(0.054, 0.083]"
32094,0.096,0.904,"(0.083, 0.139]"
49633,0.013999999999999999,0.986,"(0.012, 0.022]"
27233,0.002,0.998,"(-0.001, 0.002]"
35576,0.0,1.0,"(-0.001, 0.002]"
72135,0.003,0.997,"(0.002, 0.012]"
4654,0.019,0.981,"(0.012, 0.022]"
97341,0.038,0.962,"(0.036, 0.054]"
1908,0.004,0.996,"(0.002, 0.012]"
15314,0.023,0.977,"(0.022, 0.036]"
46788,0.092,0.908,"(0.083, 0.139]"
42031,0.002,0.998,"(-0.001, 0.002]"
71743,0.08900000000000001,0.911,"(0.083, 0.139]"
12827,0.006,0.994,"(0.002, 0.012]"
76932,0.6970000000000001,0.30299999999999994,"(0.278, 1.0]"
35131,0.039,0.961,"(0.036, 0.054]"
37853,0.064,0.9359999999999999,"(0.054, 0.083]"
46065,0.013999999999999999,0.986,"(0.012, 0.022]"
47879,0.039,0.961,"(0.036, 0.054]"
53960,0.016,0.984,"(0.012, 0.022]"
37410,0.065,0.935,"(0.054, 0.083]"
47638,0.0,1.0,"(-0.001, 0.002]"
56062,0.217,0.783,"(0.139, 0.278]"
67439,0.066,0.9339999999999999,"(0.054, 0.083]"
39464,0.091,0.909,"(0.083, 0.139]"
23146,0.001,0.999,"(-0.001, 0.002]"
51249,0.098,0.902,"(0.083, 0.139]"
53156,0.054000000000000006,0.946,"(0.036, 0.054]"
55357,0.016,0.984,"(0.012, 0.022]"
99011,0.16699999999999998,0.833,"(0.139, 0.278]"
7077,0.389,0.611,"(0.278, 1.0]"
18660,0.005,0.995,"(0.002, 0.012]"
2655,0.062,0.938,"(0.054, 0.083]"
7641,0.027000000000000003,0.973,"(0.022, 0.036]"
19505,0.0,1.0,"(-0.001, 0.002]"
20135,0.025,0.975,"(0.022, 0.036]"
47118,0.01,0.99,"(0.002, 0.012]"
54124,0.037000000000000005,0.963,"(0.036, 0.054]"
87528,0.278,0.722,"(0.139, 0.278]"
37310,0.031,0.969,"(0.022, 0.036]"
73443,0.018000000000000002,0.982,"(0.012, 0.022]"
78636,0.188,0.812,"(0.139, 0.278]"
81132,0.34600000000000003,0.6539999999999999,"(0.278, 1.0]"
8097,0.078,0.922,"(0.054, 0.083]"
35966,0.0,1.0,"(-0.001, 0.002]"
16346,0.015,0.985,"(0.012, 0.022]"
12449,0.16699999999999998,0.833,"(0.139, 0.278]"
24554,0.006,0.994,"(0.002, 0.012]"
31002,0.009000000000000001,0.991,"(0.002, 0.012]"
63730,0.009000000000000001,0.991,"(0.002, 0.012]"
26205,0.012,0.988,"(0.002, 0.012]"
29047,0.009000000000000001,0.991,"(0.002, 0.012]"
30205,0.005,0.995,"(0.002, 0.012]"
44704,0.039,0.961,"(0.036, 0.054]"
17532,0.03,0.97,"(0.022, 0.036]"
98240,0.10800000000000001,0.892,"(0.083, 0.139]"
20664,0.043,0.957,"(0.036, 0.054]"
42378,0.001,0.999,"(-0.001, 0.002]"
1503,0.013000000000000001,0.987,"(0.012, 0.022]"
12484,0.048,0.952,"(0.036, 0.054]"
35648,0.013999999999999999,0.986,"(0.012, 0.022]"
26351,0.052000000000000005,0.948,"(0.036, 0.054]"
54446,0.022000000000000002,0.978,"(0.012, 0.022]"
58523,0.0,1.0,"(-0.001, 0.002]"
28512,0.015,0.985,"(0.012, 0.022]"
43107,0.003,0.997,"(0.002, 0.012]"
74571,0.040999999999999995,0.959,"(0.036, 0.054]"
96035,0.446,0.554,"(0.278, 1.0]"
16925,0.0,1.0,"(-0.001, 0.002]"
61019,0.038,0.962,"(0.036, 0.054]"
92278,0.275,0.725,"(0.139, 0.278]"
26456,0.001,0.999,"(-0.001, 0.002]"
46773,0.031,0.969,"(0.022, 0.036]"
65667,0.015,0.985,"(0.012, 0.022]"
30511,0.368,0.632,"(0.278, 1.0]"
48831,0.024,0.976,"(0.022, 0.036]"
5777,0.04,0.96,"(0.036, 0.054]"
54891,0.039,0.961,"(0.036, 0.054]"
